adr_id,repositoryUrl,path,title,wordCount,status,llm_topic,content_preview
ADR_01152,https://github.com/zooniverse/front-end-monorepo.git,docs/arch/adr-36.md,ADR 36: NextJS App base paths,211,Accepted,infrastructure_and_deployment,# ADR 36: NextJS App base paths 15 November 2021 ## Context When we launched 
ADR_01153,https://github.com/zooniverse/front-end-monorepo.git,docs/arch/adr-29.md,ADR 29: Video Player,331,Approved,technology_choice,"# ADR 29: Video Player Created: Dec 8, 2020 ## Context Future projects using "
ADR_01154,https://github.com/zooniverse/front-end-monorepo.git,docs/arch/adr-31.md,ADR 31: RotatingRectangle Tool and TemporalRotatingRectangle Tool,640,Accepted,"microservices_and_modularity, architecture_patterns",# ADR 31: RotatingRectangle Tool and TemporalRotatingRectangle Tool ## Status 
ADR_01155,https://github.com/zooniverse/front-end-monorepo.git,docs/arch/adr-10.md,ADR 10: Type conversions from Mobx-State-Tree to JSON API for Javascript Maps,486,Accepted,"data_persistence, api_and_contracts",# ADR 10: Type conversions from Mobx-State-Tree to JSON API for Javascript Maps 
ADR_01156,https://github.com/zooniverse/front-end-monorepo.git,docs/arch/adr-08.md,ADR 8: Building the TESS Light Curve Viewer,365,"Approved by @rogerhutchings, @shaun.a.noordin, and @srallen.","technology_choice, performance_and_scalability","# ADR 8: Building the TESS Light Curve Viewer October 15, 2018 ## Context For"
ADR_01157,https://github.com/zooniverse/front-end-monorepo.git,docs/arch/adr-16.md,ADR 16: Monorepo Tooling,471,Accepted,"technology_choice, infrastructure_and_deployment","# ADR 16: Monorepo Tooling Created: July 3, 2019 ## Context When we first sta"
ADR_01158,https://github.com/zooniverse/front-end-monorepo.git,docs/arch/adr-18.md,ADR 18: Workflow routing,415,Accepted,"api_and_contracts, architecture_patterns","# ADR 18: Workflow routing Created: September 4, 2019 ## Context On PFE, ther"
ADR_01159,https://github.com/olehmushka/auth-account-koa.git,docs/architecture/adr/0001_use_adr.md,Use architecture decision records (ADR) to document architectural decisions,137,Accepted,governance_and_process, # Use architecture decision records (ADR) to document architectural decisions 
ADR_01160,https://github.com/olehmushka/auth-account-koa.git,docs/architecture/adr/0002_use_lodash.md,Use lodash library for JS,82,Accepted,technology_choice, # Use lodash library for JS ## Context There is the problem where to store di
ADR_01161,https://github.com/mfrachet/gatsby-template-adr.git,src/adrs/1-Choosing-a-frontend-framework.md,(sem título),38,,technology_choice,"--- title: ""Choosing a frontend framework"" date: 2020-10-12 slug: ""/Choosing-a-f"
ADR_01162,https://github.com/mfrachet/gatsby-template-adr.git,src/adrs/2-Switching-frontend-technology.md,(sem título),38,,technology_choice,"--- title: ""Switching frontend technology"" date: 2020-10-12 slug: ""/Switching-fr"
ADR_01163,https://github.com/cafebabel/cafebabel.com.git,docs/architecture/decisions/0002-choose-an-orm.md,2. Choose an ORM,86,Accepted,"data_persistence, technology_choice",# 2. Choose an ORM Date: 2017-11-02 ## Status Accepted ## Context We need a
ADR_01164,https://github.com/cafebabel/cafebabel.com.git,docs/architecture/decisions/0003-deal-with-authentication.md,3. Deal with authentication,81,Accepted,"security, technology_choice",# 3. Deal with authentication Date: 2017-11-02 ## Status Accepted ## Context
ADR_01165,https://github.com/cafebabel/cafebabel.com.git,docs/architecture/decisions/0004-deal-with-translations.md,4. Deal with translations,129,Accepted,data_persistence,# 4. Deal with translations Date: 2017-11-13 ## Status Accepted ## Context 
ADR_01166,https://github.com/cafebabel/cafebabel.com.git,docs/architecture/decisions/0006-tags.md,6. Tags,102,Accepted,data_persistence,# 6. Tags Date: 2018-01-10 ## Status Accepted ## Context Articles need tags
ADR_01167,https://github.com/cafebabel/cafebabel.com.git,docs/architecture/decisions/0005-flask-architecture.md,5. Flask architecture,63,Accepted,"architecture_patterns, governance_and_process",# 5. Flask architecture Date: 2017-12-04 ## Status Accepted ## Context Flas
ADR_01168,https://github.com/cafebabel/cafebabel.com.git,docs/architecture/decisions/0001-record-architecture-decisions.md,1. Record architecture decisions,58,Accepted,governance_and_process,# 1. Record architecture decisions Date: 2017-11-02 ## Status Accepted ## Co
ADR_01169,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0011-use-vpc-flow-logs-to-gain-insight-into-network-state.md,11. Use VPC flow logs to gain insight into network state,322,❌ Rejected,"observability, infrastructure_and_deployment",# 11. Use VPC flow logs to gain insight into network state Date: 2021-09-24 ##
ADR_01170,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0013-use-iac-network-tester-to-test-connectivity-rules.md,13. Use IaC Network tester to test connectivity rules,338,❌ Rejected,"infrastructure_and_deployment, testing_strategy",# 13. Use IaC Network tester to test connectivity rules Date: 2021-09-24 ## St
ADR_01171,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0010-terraform-module-strategy.md,10. Terraform Module Strategy,278,✅ Accepted,"infrastructure_and_deployment, governance_and_process",# 10. Terraform Module Strategy Date: 2021-06-18 ## Status ✅ Accepted ## Con
ADR_01172,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0009-use-secrets-manager-for-secrets.md,9. Use Secrets Manager for Secrets,158,✅ Accepted,"security, infrastructure_and_deployment",# 9. Use Secrets Manager for Secrets Date: 2021-06-18 ## Status ✅ Accepted #
ADR_01173,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0007-use-terratest-opa-and-go-for-testing.md,"7. Use Terratest, Open Policy Agent and Go for testing",196,✅ Accepted,"testing_strategy, technology_choice","# 7. Use Terratest, Open Policy Agent and Go for testing Date: 2021-04-15 ## S"
ADR_01174,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0005-use-github-actions.md,5. Use GitHub Actions as our CI/CD runner,124,✅ Accepted,"infrastructure_and_deployment, security",# 5. Use GitHub Actions as our CI/CD runner Date: 2020-11-19 ## Status ✅ Acce
ADR_01175,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0002-use-iam-federated-access.md,2. Use IAM Federated Access,223,❌ Rejected,"security, governance_and_process",# 2. Use IAM Federated Access Date: 2020-09-15 ## Status ❌ Rejected ## Conte
ADR_01176,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0003-use-aws-sso.md,3. Use AWS SSO,438,✅ Accepted,"security, infrastructure_and_deployment, governance_and_process",# 3. Use AWS SSO Date: 2020-10-21 ## Status ✅ Accepted ## Context The Moder
ADR_01177,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0016-ip-address-range-allocation.md,16. IP Address Range Allocation,272,✅ Accepted,infrastructure_and_deployment,# 16. IP Address Range Allocation Date: 2021-11-18 ## Status ✅ Accepted ## C
ADR_01178,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0004-use-bash-node-python-as-core-languages.md,"4. Use `bash`, `nodejs`, and `python` as core languages",229,✅ Accepted,technology_choice,"# 4. Use `bash`, `nodejs`, and `python` as core languages Date: 2020-11-19 ## "
ADR_01179,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0012-use-tgw-route-analyzer-to-check-desired-state-for-route-tables.md,12. Use Transit Gateway Route Analyzer to check desired state for route tables,245,❌ Rejected,"infrastructure_and_deployment, testing_strategy",# 12. Use Transit Gateway Route Analyzer to check desired state for route tables
ADR_01180,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0014-create-ecr-in-the-shared-services-account.md,14. Create Application Elastic Container Repositories (ECR) in the shared-services account,223,✅ Accepted,infrastructure_and_deployment,# 14. Create Application Elastic Container Repositories (ECR) in the shared-serv
ADR_01181,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0017-monitoring-and-alerting.md,17. Monitoring and Alerting,614,✅ Accepted,observability,# 17. Monitoring and Alerting Date: 2021-12-08 ## Status ✅ Accepted ## Conte
ADR_01182,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0008-use-kms-in-shared-services-for-cross-account-encryption.md,8. Use KMS in the Shared Services Account for Cross Account Encryption,168,✅ Accepted,"security, infrastructure_and_deployment",# 8. Use KMS in the Shared Services Account for Cross Account Encryption Date: 
ADR_01183,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0001-record-architecture-decisions.md,1. Record architecture decisions,223,✅ Accepted,governance_and_process,# 1. Record architecture decisions Date: 2020-09-04 ## Status ✅ Accepted ## 
ADR_01184,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0015-use-aws-image-builder-for-managing-amis.md,15. Use AWS image builder for managing AMIs,479,✅ Accepted,"technology_choice, infrastructure_and_deployment",# 15. Use AWS image builder for managing AMIs Date: 2021-11-02 ## Status ✅ Ac
ADR_01185,https://github.com/ministryofjustice/modernisation-platform.git,architecture-decision-record/0006-use-a-multi-account-strategy-for-applications.md,6. Use a multi-account strategy for applications,131,✅ Accepted,"infrastructure_and_deployment, security, microservices_and_modularity",# 6. Use a multi-account strategy for applications Date: 2021-01-21 ## Status 
ADR_01186,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0004-dns-definitions-for-hosts-and-services.md,4. DNS definitions for hosts and services,60,Superseded by [DNS Infrastructure](0015-dns-infrastructure.md),infrastructure_and_deployment,# 4. DNS definitions for hosts and services Date: 2017-07-14 ## Status Supers
ADR_01187,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0015-dns-infrastructure.md,15. DNS infrastructure,484,Accepted,infrastructure_and_deployment,# 15. DNS infrastructure Date: 2018-03-06 ## Status Accepted ## Context - A
ADR_01188,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0037-alb-health-checks.md,37. ALB Health Checks,460,Accepted,"infrastructure_and_deployment, observability",# 37. ALB Health Checks Date: 2019-06-24 ## Status Accepted ## Context On o
ADR_01189,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0033-ip-ranges.md,3. Networking Outline,121,Pending,infrastructure_and_deployment,# 3. Networking Outline Date: 2018-09-26 ## Status Pending ## Context T
ADR_01190,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0008-postgres-on-puppetmaster.md,8. Postgres on Puppetmaster,164,Accepted,"data_persistence, infrastructure_and_deployment",# 8. Postgres on Puppetmaster Date: 2017-07-04 ## Status Accepted ## Context
ADR_01191,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0026-remove-load-balancer-tier.md,26. Remove load balancer tier,209,Accepted,infrastructure_and_deployment,# 26. Remove load balancer tier Date: 2017-08-16 ## Status Accepted ## Conte
ADR_01192,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0019-centralise-mysql-databases.md,19. Centralise MySQL Databases,416,Accepted,"data_persistence, infrastructure_and_deployment",# 19. Centralise MySQL Databases Date: 2017-08-02 ## Status Accepted ## Cont
ADR_01193,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0025-use-elasticache-for-redis.md,25. Use Elasticache for Redis,93,Accepted,"technology_choice, infrastructure_and_deployment",# 25. Use Elasticache for Redis Date: 2017-09-04 ## Status Accepted ## Conte
ADR_01194,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0036-performance-platform-and-backdrop-architecture.md,36. Performance-Platform-And-BackDrop-Architecture,297,Proposed,infrastructure_and_deployment,# 36. Performance-Platform-And-BackDrop-Architecture Date: 2019-01-23 ## Statu
ADR_01195,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0013-userdata-provisioning-snippets.md,13. Userdata provisioning snippets,288,Pending,infrastructure_and_deployment,# 13. Userdata provisioning snippets Date: 2017-07-14 ## Status Pending ## C
ADR_01196,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0030-change-in-architecture-to-asset-master.md,30. Change in architecture to Asset Master,234,Accepted,"infrastructure_and_deployment, data_persistence",# 30. Change in architecture to Asset Master Date: 2017-09-15 ## Status Accep
ADR_01197,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0007-puppet-cert-management.md,7. Puppet certificate management,204,Accepted,"infrastructure_and_deployment, security",# 7. Puppet certificate management Date: 2017-07-04 ## Status Accepted ## Co
ADR_01198,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0032-transfer-artefact-binary.md,32. transfer artefact binary,294,Accepted,infrastructure_and_deployment,# 32. transfer artefact binary Date: 2018-03-26 ## Status Accepted ## Contex
ADR_01199,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0010-terraform-directory-structure.md,10. Terraform directory structure,338,Accepted Amended by [17. Terraform Data Structure](0017-terraform-data-structure.md),"infrastructure_and_deployment, security, governance_and_process",# 10. Terraform directory structure Date: 2017-07-04 ## Status Accepted Amen
ADR_01200,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0005-terraform-module-location.md,5. Terraform Module Location,89,Accepted,"infrastructure_and_deployment, governance_and_process",# 5. Terraform Module Location Date: 2017-07-04 ## Status Accepted ## Contex
ADR_01201,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0006-puppet-architecture.md,6. Puppet architecture,241,Pending,"infrastructure_and_deployment, architecture_patterns",# 6. Puppet architecture Date: 2017-07-04 ## Status Pending ## Context For 
ADR_01202,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0009-environment-bootstrapping-process.md,9. Environment bootstrapping process,264,Pending,"infrastructure_and_deployment, governance_and_process",# 9. Environment bootstrapping process Date: 2017-07-04 ## Status Pending ##
ADR_01203,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0018-use-rds-instead-of-provisioned-ec2-databases.md,18. Use RDS instead of provisioned EC2 databases,210,Accepted,"data_persistence, infrastructure_and_deployment, technology_choice",# 18. Use RDS instead of provisioned EC2 databases Date: 2017-08-01 ## Status 
ADR_01204,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0023-use-separate-data-repository.md,23. Use separate data repository,147,Accepted,"security, infrastructure_and_deployment",# 23. Use separate data repository Date: 2017-08-18 ## Status Accepted ## Co
ADR_01205,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0028-combine-api-mongo-cluster-into-mongo-cluster.md,28. Combine api-mongo cluster into mongo cluster,199,Accepted,"data_persistence, infrastructure_and_deployment, performance_and_scalability",# 28. Combine api-mongo cluster into mongo cluster Date: 2017-09-14 ## Status 
ADR_01206,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0021-use-acm-for-ssl-purchases-and-terminate-certificates-on-elbs.md,21. Use ACM for SSL purchases and terminate certificates on ELBs,217,Accepted,"infrastructure_and_deployment, security",# 21. Use ACM for SSL purchases and terminate certificates on ELBs Date: 2017-0
ADR_01207,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0002-hosting-platforms.md,2. Hosting Platforms,166,Accepted,"infrastructure_and_deployment, technology_choice",# 2. Hosting Platforms Date: 2017-06-30 ## Status Accepted ## Context 
ADR_01208,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0024-ami-lookups.md,24. AMI Lookups,276,Accepted,"infrastructure_and_deployment, security",# 24. AMI Lookups Date: 2017-08-29 ## Status Accepted ## Context All of our
ADR_01209,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0011-migration-strategy.md,11. Migration Strategy,355,Accepted,infrastructure_and_deployment,# 11. Migration Strategy Date: 2017-07-04 ## Status Accepted ## Context Two
ADR_01210,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0029-combine-api-redis-into-backend-redis.md,29. Combine api-redis into backend-redis,107,Accepted,infrastructure_and_deployment,# 29. Combine api-redis into backend-redis Date: 2017-09-14 ## Status Accepte
ADR_01211,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0027-move-publicapi-away-from-frontend-lb.md,27. Move PublicAPI away from frontend-lb,149,Accepted,infrastructure_and_deployment,# 27. Move PublicAPI away from frontend-lb Date: 2017-09-04 ## Status Accepte
ADR_01212,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0038-mongo_replacement_by_documentdb.md,38. Mongo Replacement by DocumentDB,539,Approved,"data_persistence, technology_choice, infrastructure_and_deployment, security",# 38. Mongo Replacement by DocumentDB Date: 2019-10-17 ## Status Approved ##
ADR_01213,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0022-remove-the-elasticsearch-proxy.md,22. Remove the Elasticsearch proxy,187,Accepted,infrastructure_and_deployment,# 22. Remove the Elasticsearch proxy Date: 2017-08-16 ## Status Accepted ## 
ADR_01214,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0031-security-group-naming.md,31. Security Groups in Terraform,183,Pending,"infrastructure_and_deployment, governance_and_process",# 31. Security Groups in Terraform Date: 2017-11-28 ## Status Pending ## Con
ADR_01215,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0020-merge-api-postgresql-instance-into-main-postgresql-instance.md,20. Merge API PostgreSQL instance into main PostgreSQL instance,130,Accepted,"data_persistence, infrastructure_and_deployment",# 20. Merge API PostgreSQL instance into main PostgreSQL instance Date: 2017-08
ADR_01216,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0016-internal-dns-zones.md,16. internal DNS zones,149,Accepted,"infrastructure_and_deployment, security",# 16. internal DNS zones Date: 2017-07-19 ## Status Accepted ## Context We 
ADR_01217,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0012-security-groups-in-terraform.md,12. Security Groups in Terraform,165,Accepted,"infrastructure_and_deployment, security",# 12. Security Groups in Terraform Date: 2017-07-05 ## Status Accepted ## Co
ADR_01218,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0017-terraform-data-structure.md,17. Terraform Data Structure,129,Accepted Amends [10. Terraform directory structure](0010-terraform-directory-structure.md),"infrastructure_and_deployment, governance_and_process",# 17. Terraform Data Structure Date: 2017-07-14 ## Status Accepted Amends [1
ADR_01219,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0003-aws-networking-outline.md,3. Networking Outline,231,Partly superseded,infrastructure_and_deployment,# 3. Networking Outline Date: 2017-06-30 ## Status Partly superseded ## 
ADR_01220,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0001-record-architecture-decisions.md,1. Record architecture decisions,47,Accepted,governance_and_process,# 1. Record architecture decisions Date: 2017-06-30 ## Status Accepted ## Co
ADR_01221,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0035-bouncer-load-balancer-on-port-80-and-443.md,3. Bouncer Public Load Balancer Configuration,175,Pending,infrastructure_and_deployment,# 3. Bouncer Public Load Balancer Configuration Date: 2018-10-22 ## Status Pe
ADR_01222,https://github.com/alphagov/govuk-aws.git,docs/architecture/decisions/0014-launch-config-change-propagation-process.md,14. Launch Config change propagation process,229,Accepted,infrastructure_and_deployment,# 14. Launch Config change propagation process Date: 2017-07-14 ## Status Acc
ADR_01223,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0025-use-terraform-to-set-up-and-deploy-to-the-paas.md,25. Use Terraform to set up and deploy to the PaaS,132,Accepted,infrastructure_and_deployment,# 25. Use Terraform to set up and deploy to the PaaS Date: 2020-03-03 ## Statu
ADR_01224,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0004-add-rollbar-for-application-monitoring.md,4. add-rollbar-for-application-monitoring,256,Accepted,observability,# 4. add-rollbar-for-application-monitoring Date: 2019-09-20 ## Status Accept
ADR_01225,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0006-use-auth0-for-authentication.md,6. Use Auth0 for authentication,181,Superceded by [16. Disable Auth0's requirement for Javascript during the authentication journey](0016-disable-auth0-s-requirement-for-javascript-during-the-authentication-journey.md),"security, technology_choice",# 6. Use Auth0 for authentication Date: 2019-10-28 ## Status Superceded by [1
ADR_01226,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0020-use-skylight-application-performance-monitoring.md,20. use-skylight-application-performance-monitoring,204,Superceded by [32. remove skylight](0032-remove-unused-skylight-performance-monitoring-app.md),"observability, performance_and_scalability",# 20. use-skylight-application-performance-monitoring Date: 2020-05-01 ## Stat
ADR_01227,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0032-remove-unused-skylight-performance-monitoring-app.md,32. remove-unused-skylight-performance-monitoring-app,172,Supercedes [20. use-skylight-application-performance-monitoring](0020-use-skylight-application-performance-monitoring.md),"observability, governance_and_process",# 32. remove-unused-skylight-performance-monitoring-app Date: 2021-10-06 ## St
ADR_01228,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0012-use-wicked-for-multi-step-forms.md,12. Use Wicked for multi-step forms,108,Accepted,technology_choice,# 12. Use Wicked for multi-step forms Date: 2019-12-04 ## Status Accepted ##
ADR_01229,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0028-add-cdn-route.md,28. Add CDN route,71,Accepted,infrastructure_and_deployment,# 28. Add CDN route Date: 2021-02-10 ## Status Accepted ## Context The apps
ADR_01230,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0009-use-pundit-to-manage-permissions.md,9. Use Pundit to manage permissions,133,Accepted,"security, technology_choice",# 9. Use Pundit to manage permissions Date: 2019-11-22 ## Status Accepted ##
ADR_01231,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0029-application-text-encoding.md,29. Application text encoding,207,Accepted,technology_choice,# 29. Application text encoding Date: 2021-02-16 ## Status Accepted ## Conte
ADR_01232,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0030-run-data-migrations-manually.md,30. Run data migrations manually,222,Accepted,"data_persistence, governance_and_process",# 30. Run data migrations manually Date: 2021-02-24 ## Status Accepted ## Co
ADR_01233,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0010-decision-to-not-use-docker-in-dev.md,10. decision-to-not-use-docker-in-dev,243,Accepted,"infrastructure_and_deployment, governance_and_process",# 10. decision-to-not-use-docker-in-dev Date: 2019-11-25 ## Status Accepted 
ADR_01234,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0024-use-scripts-to-rule-them-all.md,22. use-scripts-to-rule-them-all,100,Accepted,governance_and_process,# 22. use-scripts-to-rule-them-all Date: 2020-11-02 ## Status Accepted ## Co
ADR_01235,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0011-use-govuk-design-system-form-builder.md,11. Use GOV.UK Design System Form Builder,180,Accepted,technology_choice,# 11. Use GOV.UK Design System Form Builder Date: 2019-12-02 ## Status Accept
ADR_01236,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0005-use-travis-for-ci.md,5. use-travis-for-ci,72,Accepted,"infrastructure_and_deployment, governance_and_process",# 5. use-travis-for-ci Date: 2019-10-22 ## Status Accepted ## Context Travi
ADR_01237,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0013-travis-only-tests-with-docker-containers.md,13. travis-only-tests-with-docker-containers,86,Accepted,"testing_strategy, infrastructure_and_deployment",# 13. travis-only-tests-with-docker-containers Date: 2019-12-19 ## Status Acc
ADR_01238,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0031-replace-publicactivity-with-our-own-hand-rolled-way-of-recording-changes.md,31. Replace PublicActivity with our own hand-rolled way of recording changes,224,Accepted,"data_persistence, technology_choice",# 31. Replace PublicActivity with our own hand-rolled way of recording changes 
ADR_01239,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0026-use-omniauth-to-standardise-authentication.md,26. Use omniauth to standardise authentication,195,Accepted,"technology_choice, security",# 26. Use omniauth to standardise authentication Date: 2020-11-20 ## Status S
ADR_01240,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0008-use-heroku-for-hosting.md,8. use-heroku-for-hosting,235,Superceded by [22. use-govuk-paas-for-hosting](0022-use-govuk-paas-for-hosting.md),infrastructure_and_deployment,# 8. use-heroku-for-hosting Date: 2019-10-13 ## Status Superceded by [22. use
ADR_01241,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0015-disable-auth0s-requirement-for-javascript-during-the-authentication-journey.md,16. Disable Auth0's requirement for Javascript during the authentication journey,218,Accepted Partial supersede of [6. Use Auth0 for authentication](0006-use-auth0-for-authentication.md),"security, technology_choice",# 16. Disable Auth0's requirement for Javascript during the authentication journ
ADR_01242,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0019-use-data-migrations-to-update-live-data.md,19. use-data-migrations-to-update-live-data,316,Accepted,"data_persistence, governance_and_process",# 19. use-data-migrations-to-update-live-data Date: 2020-04-09 ## Status Acce
ADR_01243,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0022-use-govuk-paas-for-hosting.md,22. use-govuk-paas-for-hosting,84,Accepted Supercedes [8. use-heroku-for-hosting](0008-use-heroku-for-hosting.md),infrastructure_and_deployment,# 22. use-govuk-paas-for-hosting Date: 2020-10-01 ## Status Accepted Superce
ADR_01244,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0003-use-dotenv-for-managing-environment-variables.md,3. use-dotenv-for-managing-environment-variables,339,Accepted,"technology_choice, testing_strategy",# 3. use-dotenv-for-managing-environment-variables Date: 2019-09-19 ## Status 
ADR_01245,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0027-use-github-actions-for-continuous-integration.md,27. Use Github Actions for Continuous Integration,147,Accepted,infrastructure_and_deployment,# 27. Use Github Actions for Continuous Integration Date: 2020-12-18 ## Status
ADR_01246,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0014-use-coveralls-for-monitoring-test-coverage.md,14. use-coveralls-for-monitoring--test-coverage,128,Accepted,"testing_strategy, observability",# 14. use-coveralls-for-monitoring--test-coverage Date: 2019-12-20 ## Status 
ADR_01247,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0019-use-public-activity-gem.md,19. use-public-activity-gem,86,Accepted,"security, technology_choice",# 19. use-public-activity-gem Date: 2020-04-09 ## Status Accepted ## Context
ADR_01248,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0003-use-standard-rb.md,3. Use Standard for Ruby linting,88,Accepted,governance_and_process,# 3. Use Standard for Ruby linting Date: 2019-09-06 ## Status Accepted ## Co
ADR_01249,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0023-use-docker-hub-in-deployments.md,23. use-docker-hub-in-deployments,163,Accepted,infrastructure_and_deployment,# 23. use-docker-hub-in-deployments Date: 2020-10-01 ## Status Accepted ## C
ADR_01250,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0009-use-sidekiq-and-redis-to-send-emails.md,9. use-sidekiq-and-redis-to-send-emails,144,Accepted,"technology_choice, infrastructure_and_deployment",# 9. use-sidekiq-and-redis-to-send-emails Date: 2019-11-22 ## Status Accepted
ADR_01251,https://github.com/UKGovernmentBEIS/beis-report-official-development-assistance.git,doc/architecture/decisions/0016-use-brakeman-as-a-static-code-analyser.md,16. Use Brakeman as a static code analyser,162,Accepted,"security, testing_strategy",# 16. Use Brakeman as a static code analyser Date: 2020-02-28 ## Status Accep
